make,model,year,engine_size,cylinders,transmission,fuel_type,city_mpg,highway_mpg,combined_mpg,co2_emissions
Alpina,B7,2009,4.4,8,Automatic,Gasoline,13.5,26.1,19.4,457.3447104339028
Alpina,B7,2009,4.4,8,Automatic,Gasoline,13.5,26.1,19.4,457.3447104339028
Alpina,B7,2009,4.4,8,Automatic,Gasoline,13.4,25.0,19.0,468.683835485983
Alpina,B7,2012,4.4,8,Automatic,Gasoline,17.4,30.2,23.8,374.19112671864775
Alpina,B7,2012,4.4,8,Automatic,Gasoline,16.4,28.7,22.6,393.08966847211485
Alpina,B7,2012,4.4,8,Automatic,Gasoline,17.4,30.2,23.8,374.19112671864775
Alpina,B7,2012,4.4,8,Automatic,Gasoline,16.4,28.7,22.6,393.08966847211485
Alpina,B8,1993,4.0,8,Manual,Gasoline,18.2,24.6,21.4,415.76791857627524
Alpina,B8,1993,4.6,8,Manual,Gasoline,18.2,24.6,21.4,415.76791857627524
Alpina,D10,1999,2.9,6,Manual,Diesel,26.1,39.2,33.6,264.57958454853883
Alpina,D10,1999,2.9,6,Manual,Diesel,23.5,39.2,33.6,264.57958454853883
Alpina,D3,2008,2.0,4,Automatic,Diesel,28.7,49.0,39.2,226.78250104160466
Alpina,D3,2008,2.0,4,Manual,Diesel,35.1,51.1,43.6,204.10425093744425
Alpina,D3,2013,3.0,6,Automatic,Diesel,39.2,48.0,44.4,200.3245425867508
Alpina,D3,2013,3.0,6,Automatic,Diesel,38.6,47.0,43.6,204.10425093744425
Alpina,D3,2013,3.0,6,Automatic,Diesel,37.3,45.2,42.0,211.66366763883101
Alpina,D5,2011,3.0,6,Automatic,Diesel,33.6,44.4,39.9,223.00279269091126
Alpina,D5,2011,3.0,6,Automatic,Diesel,30.9,43.6,37.9,234.3419177429915
Alpina,D5,2013,3.0,6,Automatic,Diesel,33.6,44.4,39.9,223.00279269091126
Alpina,D5,2013,3.0,6,Automatic,Diesel,30.9,43.6,37.9,234.3419177429915
Alpina,Roadster V8,2002,4.8,8,Manual,Gasoline,15.7,31.4,26.1,340.17375156240706
Alpina,Xd3,2013,3.0,6,Automatic,Diesel,32.2,37.9,35.6,249.46075114576513
Alpina,Xd3,2014,3.0,6,Automatic,Diesel,32.2,37.9,35.6,249.46075114576513
Alpine,A110,2017,1.8,4,Automatic,Gasoline,28.7,47.0,38.6,230.5622093922981
Alpine,A610,1991,3.0,6,Manual,Gasoline,16.8,33.6,26.1,340.17375156240706
Aro,24,1990,2.5,4,Manual,Diesel,20.0,27.0,23.5,377.97083506934115
Asia,Rocsta,1993,1.8,4,Manual,Gasoline,16.4,22.2,19.3,461.1244187845962
Asia,Rocsta,1993,2.2,4,Manual,Diesel,19.6,29.4,23.5,377.97083506934115
Aston Martin,Cygnet,2011,1.3,4,CVT,Hybrid,38.6,51.1,45.2,196.54483423605743
Aston Martin,Cygnet,2011,1.3,4,Manual,Hybrid,40.6,52.3,47.0,188.98541753467057
Aston Martin,Db11,2016,4.0,8,Automatic,Gasoline,20.2,27.3,23.8,374.19112671864775
Aston Martin,Db11,2016,5.2,12,Automatic,Gasoline,14.2,27.7,20.6,430.88675197904894
Aston Martin,Db11,2016,5.2,12,Automatic,Gasoline,17.5,23.7,20.6,430.88675197904894
Aston Martin,Db11,2016,4.0,8,Automatic,Gasoline,17.4,29.8,23.8,374.19112671864775
Aston Martin,Db7,1999,5.9,12,Automatic,Gasoline,11.8,23.5,12.6,706.805461579668
Aston Martin,Db7,1999,5.9,12,Manual,Gasoline,11.8,23.5,12.6,706.805461579668
Aston Martin,Db9,2004,5.9,12,Automatic,Gasoline,9.8,19.6,14.3,619.8721695137194
Aston Martin,Db9,2004,5.9,12,Manual,Gasoline,9.8,19.3,14.3,619.8721695137194
Aston Martin,Db9,2004,5.9,12,Automatic,Gasoline,9.8,19.6,14.3,619.8721695137194
Aston Martin,Db9,2004,5.9,12,Manual,Gasoline,13.0,18.0,13.5,657.6692530206535
Aston Martin,Db9,2012,5.9,12,Automatic,Gasoline,10.9,23.5,16.4,540.4982941491579
Aston Martin,Db9,2012,5.9,12,Automatic,Gasoline,10.9,23.5,16.4,540.4982941491579
Aston Martin,Db9,2012,5.9,12,Automatic,Gasoline,10.9,23.5,16.4,540.4982941491579
Aston Martin,Db9,2008,5.9,12,Automatic,Gasoline,10.5,23.1,16.1,551.837419201238
Aston Martin,Db9,2008,5.9,12,Manual,Gasoline,9.6,20.1,14.3,619.8721695137194
Aston Martin,Db9,2008,5.9,12,Automatic,Gasoline,10.5,23.1,16.1,551.837419201238
Aston Martin,Db9,2008,5.9,12,Manual,Gasoline,9.6,20.1,14.3,619.8721695137194
Aston Martin,Dbs,2007,5.9,12,Automatic,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Dbs,2007,5.9,12,Manual,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Dbs,2007,5.9,12,Automatic,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Dbs,2007,5.9,12,Manual,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Rapide,2009,5.9,12,Automatic,Gasoline,12.2,16.5,14.3,619.8721695137194
Aston Martin,Rapide,2013,5.9,12,Automatic,Gasoline,11.0,23.3,16.4,540.4982941491579
Aston Martin,Rapide,2013,5.9,12,Automatic,Gasoline,12.1,25.8,18.2,487.58237723945
Aston Martin,V8 Vantage,2005,4.3,8,Automatic,Gasoline,9.3,18.8,13.7,650.1098363192667
Aston Martin,V8 Vantage,2005,4.3,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,V8 Vantage,2005,4.3,8,Automatic,Gasoline,9.3,18.8,13.7,650.1098363192667
Aston Martin,V8 Vantage,2005,4.3,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,V8 Vantage,2008,4.7,8,Automatic,Gasoline,12.3,25.3,18.2,487.58237723945
Aston Martin,Vanquish,2001,5.9,12,Automatic,Gasoline,8.3,17.6,12.4,714.3648782810546
Aston Martin,Vanquish,2001,5.9,12,Automatic,Gasoline,9.2,20.5,14.1,631.2112945657997
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,11.0,23.1,16.3,544.2780024998513
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,12.2,25.8,18.4,483.80266888875667
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,12.0,25.3,18.0,495.14179394083686
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,12.0,25.3,18.0,495.14179394083686
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,11.0,23.1,16.3,544.2780024998513
Aston Martin,Vanquish,2012,5.9,12,Automatic,Gasoline,12.2,25.8,18.4,483.80266888875667
Aston Martin,Vantage,2005,4.3,8,Manual,Gasoline,9.3,18.8,13.7,650.1098363192667
Aston Martin,Vantage,2005,4.3,8,Automatic,Gasoline,10.1,22.6,15.6,570.7359609547051
Aston Martin,Vantage,2005,4.3,8,Manual,Gasoline,9.3,18.8,13.7,650.1098363192667
Aston Martin,Vantage,2012,5.9,12,Automatic,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Vantage,2012,5.9,12,Automatic,Gasoline,10.5,23.1,16.0,555.6171275519315
Aston Martin,Vantage,2012,4.7,8,Manual,Gasoline,11.8,22.6,16.9,525.3794607463841
Aston Martin,Vantage,2012,4.7,8,Manual,Gasoline,12.0,22.6,17.0,521.5997523956908
Aston Martin,Vantage,2012,4.7,8,Automatic,Gasoline,12.1,24.5,17.8,498.92150229153026
Aston Martin,Vantage,2012,4.7,8,Manual,Gasoline,11.8,22.6,16.9,525.3794607463841
Aston Martin,Vantage,2012,4.7,8,Manual,Gasoline,12.0,22.6,17.0,521.5997523956908
Aston Martin,Vantage,2012,4.7,8,Automatic,Gasoline,12.3,25.3,18.2,487.58237723945
Aston Martin,Vantage,2008,5.9,12,Manual,Gasoline,9.7,20.1,14.3,619.8721695137194
Aston Martin,Vantage,2008,4.7,8,Automatic,Gasoline,10.1,22.6,15.6,570.7359609547051
Aston Martin,Vantage,2008,4.7,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,Vantage,2008,4.7,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,Vantage,2008,4.7,8,Automatic,Gasoline,12.3,25.3,18.2,487.58237723945
Aston Martin,Vantage,2008,4.7,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,Vantage,2008,4.7,8,Automatic,Gasoline,10.1,22.6,15.6,570.7359609547051
Aston Martin,Vantage,2008,4.7,8,Manual,Gasoline,10.5,22.2,15.7,566.9562526040116
Aston Martin,Vantage,2008,4.7,8,Automatic,Gasoline,10.1,22.6,15.6,570.7359609547051
Aston Martin,Vantage,2017,4.0,8,Automatic,Gasoline,16.3,28.7,22.4,396.8693768228082
Aston Martin,Virage,2011,5.9,12,Automatic,Gasoline,10.5,21.8,15.7,566.9562526040116
Aston Martin,Virage,2011,5.9,12,Automatic,Gasoline,10.5,21.8,15.7,566.9562526040116
Aston Martin,Virage,2011,5.9,12,Automatic,Gasoline,10.5,21.8,15.7,566.9562526040116
Aston Martin,Virage,2011,5.9,12,Automatic,Gasoline,10.5,21.8,15.7,566.9562526040116
Audi,100,1990,2.0,4,Automatic,Gasoline,20.1,32.2,29.0,306.1563764061663
Audi,100,1990,2.0,4,Manual,Gasoline,22.0,35.6,29.0,306.1563764061663
Audi,100,1990,2.0,4,Manual,Gasoline,19.8,32.2,27.7,321.27520980893996
Audi,100,1990,2.2,5,Automatic,Gasoline,14.6,26.7,21.8,408.2085018748885
Audi,100,1990,2.2,5,Manual,Gasoline,16.1,28.7,23.5,377.97083506934115
Audi,100,1990,2.3,5,Automatic,Gasoline,18.4,30.5,24.5,362.85200166656745
Audi,100,1990,2.3,5,Manual,Gasoline,18.5,32.2,24.5,362.85200166656745
Audi,100,1990,2.4,5,Manual,Diesel,23.8,42.8,31.4,283.4781263020058
Audi,100,1990,2.5,5,Automatic,Diesel,31.4,49.0,35.1,253.24045949645856
Audi,100,1990,2.5,5,Manual,Diesel,31.4,49.0,35.1,253.24045949645856
Audi,100,1990,2.6,6,Automatic,Gasoline,17.7,29.4,23.5,377.97083506934115
Audi,100,1990,2.6,6,Manual,Gasoline,17.7,29.4,23.5,377.97083506934115
Audi,100,1990,2.8,6,Automatic,Gasoline,17.4,29.4,23.5,377.97083506934115
Audi,100,1990,2.8,6,Manual,Gasoline,17.4,29.4,23.5,377.97083506934115
Audi,100,1990,4.2,8,Automatic,Gasoline,15.1,20.5,17.8,498.92150229153026
Audi,100,1990,4.2,8,Manual,Gasoline,12.4,25.3,20.8,427.10704362835554
Audi,80,1991,1.6,4,Automatic,Gasoline,23.8,42.8,34.1,260.7998761978454
Audi,80,1991,1.6,4,Manual,Gasoline,19.9,37.9,30.2,294.8172513540861
Audi,80,1991,1.6,4,Manual,Gasoline,23.8,42.8,34.1,260.7998761978454
Audi,80,1991,1.9,4,Automatic,Diesel,29.4,53.5,37.9,234.3419177429915
Audi,80,1991,1.9,4,Manual,Diesel,29.8,46.1,35.1,253.24045949645856
Audi,80,1991,1.9,4,Manual,Diesel,37.9,61.9,46.1,192.76512588536397
Audi,80,1991,2.0,4,Automatic,Gasoline,20.1,34.1,26.4,336.3940432117136
Audi,80,1991,2.0,4,Automatic,Gasoline,18.4,33.6,26.1,340.17375156240706
Audi,80,1991,2.0,4,Automatic,Gasoline,20.6,34.6,26.4,336.3940432117136
Audi,80,1991,2.0,4,Manual,Gasoline,20.8,39.2,31.8,279.6984179513125
Audi,80,1991,2.0,4,Manual,Gasoline,19.3,35.6,28.7,309.9360847568597
Audi,80,1991,2.0,4,Manual,Gasoline,28.0,34.6,28.0,317.49550145824657
Audi,80,1991,2.0,4,Manual,Gasoline,19.9,36.2,29.4,302.3766680554729
Audi,80,1991,2.0,4,Manual,Gasoline,18.7,34.1,26.7,332.6143348610202
Audi,80,1991,2.0,4,Manual,Gasoline,19.4,36.8,25.3,351.5128766144873
Audi,80,1991,2.3,5,Automatic,Gasoline,19.0,32.2,24.5,362.85200166656745
Audi,80,1991,2.3,5,Manual,Gasoline,19.9,36.8,26.4,336.3940432117136
Audi,80,1991,2.3,5,Manual,Gasoline,18.2,31.8,25.6,347.73316826379386
Audi,80,1991,2.6,6,Automatic,Gasoline,17.4,32.2,25.8,343.9534599131004
Audi,80,1991,2.6,6,Manual,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.6,6,Manual,Gasoline,17.7,29.8,24.0,370.41141836795435
Audi,80,1991,2.8,6,Automatic,Gasoline,17.4,31.4,26.4,336.3940432117136
Audi,80,1991,2.8,6,Manual,Gasoline,18.8,35.1,28.3,313.71579310755317
Audi,80,1991,2.8,6,Manual,Gasoline,17.4,29.8,24.0,370.41141836795435
Audi,80,1991,1.9,4,Automatic,Diesel,29.4,51.1,37.3,238.1216260936849
Audi,80,1991,1.9,4,Manual,Diesel,29.8,46.1,35.1,253.24045949645856
Audi,80,1991,1.9,4,Manual,Diesel,36.8,57.4,42.0,211.66366763883101
Audi,80,1991,2.0,4,Automatic,Gasoline,19.6,33.1,27.7,321.27520980893996
Audi,80,1991,2.0,4,Automatic,Gasoline,18.4,33.6,26.1,340.17375156240706
Audi,80,1991,2.0,4,Automatic,Gasoline,20.6,35.6,28.0,317.49550145824657
Audi,80,1991,2.0,4,Manual,Gasoline,20.5,37.9,30.5,291.03754300339267
Audi,80,1991,2.0,4,Manual,Gasoline,19.3,35.6,28.7,309.9360847568597
Audi,80,1991,2.0,4,Manual,Gasoline,21.8,34.6,28.0,317.49550145824657
Audi,80,1991,2.3,5,Automatic,Gasoline,19.9,35.6,27.4,325.05491815963336
Audi,80,1991,2.3,5,Manual,Gasoline,18.2,31.8,25.6,347.73316826379386
Audi,80,1991,2.6,6,Automatic,Gasoline,17.4,31.4,25.0,355.2925849651807
Audi,80,1991,2.6,6,Manual,Gasoline,17.7,29.0,23.3,381.75054342003455
Audi,80,1991,2.8,6,Automatic,Gasoline,17.4,31.4,26.4,336.3940432117136
Audi,80,1991,2.8,6,Manual,Gasoline,17.4,29.8,24.0,370.41141836795435
Audi,80,1991,1.6,4,Manual,Gasoline,26.1,47.0,39.2,226.78250104160466
Audi,80,1991,1.9,4,Manual,Diesel,30.9,52.3,36.2,245.68104279507176
Audi,80,1991,1.9,4,Manual,Diesel,30.9,52.3,36.2,245.68104279507176
Audi,80,1991,1.9,4,Manual,Diesel,37.9,61.9,45.2,196.54483423605743
Audi,80,1991,2.0,4,Manual,Gasoline,20.8,39.2,31.8,279.6984179513125
Audi,80,1991,2.0,4,Manual,Gasoline,22.4,37.9,31.4,283.4781263020058
Audi,80,1991,2.0,4,Manual,Gasoline,20.8,39.2,31.8,279.6984179513125
Audi,80,1991,2.3,5,Manual,Gasoline,19.9,36.8,28.0,317.49550145824657
Audi,80,1991,2.3,5,Manual,Gasoline,19.9,36.8,28.0,317.49550145824657
Audi,80,1991,2.6,6,Manual,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.6,6,Manual,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.8,6,Manual,Gasoline,19.9,36.8,27.7,321.27520980893996
Audi,80,1991,2.8,6,Manual,Gasoline,19.9,36.8,27.7,321.27520980893996
Audi,80,1991,1.9,4,Automatic,Diesel,37.9,61.9,45.2,196.54483423605743
Audi,80,1991,1.9,4,Manual,Diesel,37.9,61.9,45.2,196.54483423605743
Audi,80,1991,2.0,4,Automatic,Gasoline,20.8,39.2,31.8,279.6984179513125
Audi,80,1991,2.0,4,Automatic,Gasoline,22.4,37.9,31.4,283.4781263020058
Audi,80,1991,2.0,4,Manual,Gasoline,20.8,39.2,31.8,279.6984179513125
Audi,80,1991,2.0,4,Manual,Gasoline,22.4,37.9,31.4,283.4781263020058
Audi,80,1991,2.3,5,Manual,Gasoline,19.9,36.8,28.0,317.49550145824657
Audi,80,1991,2.6,6,Automatic,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.6,6,Manual,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.6,6,Manual,Gasoline,19.1,35.1,27.4,325.05491815963336
Audi,80,1991,2.8,6,Automatic,Gasoline,19.9,36.8,27.7,321.27520980893996
Audi,80,1991,2.8,6,Manual,Gasoline,19.9,36.8,27.7,321.27520980893996
Audi,80,1991,2.8,6,Manual,Gasoline,19.9,36.8,27.7,321.27520980893996
Audi,A1,2018,1.0,3,Manual,Hybrid,40.6,60.3,51.1,173.86658413189693
Audi,A1,2018,1.0,3,Manual,Hybrid,39.9,57.4,49.0,181.42600083328372
Audi,A1,2018,1.0,3,Automatic,Hybrid,40.6,56.0,49.0,181.42600083328372
Audi,A1,2018,1.5,4,Automatic,Hybrid,36.2,56.0,47.0,188.98541753467057
Audi,A1,2018,2.0,4,Automatic,Gasoline,28.7,50.0,39.2,226.78250104160466
Audi,A1,2010,1.2,4,Manual,Gasoline,37.9,53.5,46.1,192.76512588536397
Audi,A1,2010,1.4,4,Manual,Gasoline,34.6,53.5,44.4,200.3245425867508
Audi,A1,2010,1.4,4,Manual,Gasoline,40.6,57.4,50.0,177.64629248259035
Audi,A1,2010,1.4,4,Automatic,Gasoline,36.2,51.1,44.4,200.3245425867508
Audi,A1,2010,1.4,4,Automatic,Gasoline,31.4,46.1,39.9,223.00279269091126
Audi,A1,2010,1.6,4,Manual,Diesel,50.0,67.2,60.3,147.40862567704306
Audi,A1,2010,1.6,4,Manual,Diesel,53.5,69.2,61.9,143.6289173263496
Audi,A1,2010,1.6,4,Automatic,Diesel,46.1,63.6,56.0,158.74775072912328
Audi,A1,2010,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Audi,A1,2010,2.0,4,Manual,Gasoline,20.1,34.6,27.4,325.05491815963336
Audi,A1,2010,1.2,4,Manual,Gasoline,37.9,53.5,46.1,192.76512588536397
Audi,A1,2010,1.4,4,Manual,Gasoline,34.6,51.1,43.6,204.10425093744425
Audi,A1,2010,1.4,4,Manual,Gasoline,40.8,55.2,48.0,185.20570918397718
Audi,A1,2010,1.4,4,Automatic,Gasoline,34.1,51.1,43.6,204.10425093744425
Audi,A1,2010,1.4,4,Automatic,Gasoline,31.4,46.1,39.9,223.00279269091126
Audi,A1,2010,1.6,4,Manual,Diesel,53.5,69.2,61.9,143.6289173263496
Audi,A1,2010,1.6,4,Manual,Diesel,53.5,69.2,61.9,143.6289173263496
Audi,A1,2010,1.6,4,Automatic,Diesel,46.1,63.6,56.0,158.74775072912328
Audi,A1,2010,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Audi,A1,2014,1.0,3,Manual,Hybrid,47.0,63.6,56.0,158.74775072912328
Audi,A1,2014,1.0,3,Manual,Hybrid,47.0,63.6,56.0,158.74775072912328
Audi,A1,2014,1.0,3,Automatic,Hybrid,43.6,61.9,53.5,166.3071674305101
Audi,A1,2014,1.4,3,Manual,Diesel,60.3,75.9,69.2,128.51008392357596
Audi,A1,2014,1.4,3,Automatic,Diesel,58.8,71.3,65.3,136.0695006249628
Audi,A1,2014,1.4,4,Manual,Hybrid,36.8,57.4,48.0,185.20570918397718
Audi,A1,2014,1.4,4,Manual,Hybrid,39.9,58.8,50.0,177.64629248259035
Audi,A1,2014,1.4,4,Automatic,Hybrid,37.9,56.0,48.0,185.20570918397718
Audi,A1,2014,1.4,4,Automatic,Hybrid,40.6,57.4,50.0,177.64629248259035
Audi,A1,2014,1.6,4,Manual,Diesel,54.7,75.9,67.2,132.28979227426942
Audi,A1,2014,1.6,4,Automatic,Diesel,54.7,69.2,63.6,139.84920897565624
Audi,A1,2014,1.8,4,Automatic,Gasoline,33.1,50.0,42.0,211.66366763883101
Audi,A1,2014,1.0,3,Manual,Hybrid,47.0,63.6,56.0,158.74775072912328
Audi,A1,2014,1.0,3,Manual,Hybrid,47.0,63.6,56.0,158.74775072912328
Audi,A1,2014,1.0,3,Automatic,Hybrid,43.6,61.9,53.5,166.3071674305101
Audi,A1,2014,1.4,3,Manual,Diesel,60.3,75.9,69.2,128.51008392357596
Audi,A1,2014,1.4,3,Automatic,Diesel,58.8,71.3,65.3,136.0695006249628
Audi,A1,2014,1.4,4,Manual,Hybrid,35.6,56.0,46.1,192.76512588536397
Audi,A1,2014,1.4,4,Manual,Hybrid,39.9,58.8,50.0,177.64629248259035
Audi,A1,2014,1.4,4,Automatic,Hybrid,37.9,56.0,48.0,185.20570918397718
Audi,A1,2014,1.4,4,Automatic,Hybrid,40.6,57.4,50.0,177.64629248259035
Audi,A1,2014,1.6,4,Manual,Diesel,54.7,75.9,67.2,132.28979227426942
Audi,A1,2014,1.6,4,Automatic,Diesel,54.7,69.2,63.6,139.84920897565624
Audi,A1,2014,1.8,4,Automatic,Gasoline,33.1,50.0,42.0,211.66366763883101
Audi,A1,2018,1.0,3,Automatic,Hybrid,39.9,54.7,48.0,185.20570918397718
Audi,A1,2018,1.0,3,Manual,Hybrid,39.2,56.0,48.0,185.20570918397718
Audi,A1,2018,1.0,3,Manual,Hybrid,39.9,58.8,50.0,177.64629248259035
Audi,A1,2018,1.5,4,Automatic,Hybrid,36.2,54.7,46.1,192.76512588536397
Audi,A1,2018,2.0,4,Automatic,Gasoline,28.7,49.0,39.2,226.78250104160466
Audi,A2,1999,1.2,3,Automatic,Diesel,65.3,87.1,78.7,113.01327968573301
Audi,A2,1999,1.4,4,Manual,Gasoline,29.0,51.1,39.9,223.00279269091126
Audi,A2,1999,1.4,3,Manual,Diesel,42.0,67.2,54.7,162.52745907981668
Audi,A2,1999,1.4,4,Manual,Diesel,42.0,67.2,54.7,162.52745907981668
Audi,A2,1999,1.6,4,Manual,Gasoline,29.0,50.0,39.9,223.00279269091126
Audi,A3,2020,1.5,4,Automatic,Hybrid,37.9,54.7,47.0,188.98541753467057
Audi,A3,2020,1.5,4,Manual,Hybrid,37.3,54.7,46.1,192.76512588536397
Audi,A3,2020,2.0,4,Automatic,Diesel,54.7,63.6,60.3,147.40862567704306
Audi,A3,2020,2.0,4,Manual,Diesel,57.4,69.2,65.3,136.0695006249628
Audi,A3,2020,1.5,4,Automatic,Hybrid,37.9,56.0,48.0,185.20570918397718
Audi,A3,2020,1.5,4,Manual,Hybrid,37.3,56.0,47.0,188.98541753467057
Audi,A3,2020,2.0,4,Automatic,Diesel,54.7,65.3,60.3,147.40862567704306
Audi,A3,1996,1.6,4,Automatic,Gasoline,19.8,35.6,27.4,325.05491815963336
Audi,A3,1996,1.6,4,Manual,Gasoline,22.4,39.9,30.9,287.2578346526992
Audi,A3,1996,1.8,4,Automatic,Gasoline,17.8,35.1,25.8,343.9534599131004
Audi,A3,1996,1.8,4,Manual,Gasoline,20.1,37.3,28.3,313.71579310755317
Audi,A3,1996,1.8,4,Automatic,Gasoline,18.2,35.6,26.4,336.3940432117136
Audi,A3,1996,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,1996,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,1996,1.8,4,Manual,Gasoline,20.3,34.6,27.4,325.05491815963336
Audi,A3,1996,1.8,4,Manual,Gasoline,18.7,35.1,26.4,336.3940432117136
Audi,A3,1996,1.9,4,Automatic,Diesel,26.7,49.0,37.9,234.3419177429915
Audi,A3,1996,1.9,4,Automatic,Diesel,26.7,50.0,37.9,234.3419177429915
Audi,A3,1996,1.9,4,Manual,Diesel,36.2,58.8,48.0,185.20570918397718
Audi,A3,1996,1.9,4,Manual,Diesel,36.2,57.4,48.0,185.20570918397718
Audi,A3,1996,1.6,4,Automatic,Gasoline,21.0,37.9,29.4,302.3766680554729
Audi,A3,1996,1.6,4,Manual,Gasoline,24.5,44.4,34.6,257.0201678471519
Audi,A3,1996,1.8,4,Automatic,Gasoline,19.8,34.6,27.0,328.83462651032676
Audi,A3,1996,1.8,4,Automatic,Gasoline,18.1,35.1,26.1,340.17375156240706
Audi,A3,1996,1.8,4,Automatic,Gasoline,18.1,35.1,26.1,340.17375156240706
Audi,A3,1996,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,1996,1.8,4,Manual,Gasoline,19.8,34.1,27.0,328.83462651032676
Audi,A3,1996,1.8,4,Manual,Gasoline,18.2,31.8,25.3,351.5128766144873
Audi,A3,1996,1.9,4,Manual,Diesel,36.2,57.4,48.0,185.20570918397718
Audi,A3,1996,1.6,4,Automatic,Gasoline,19.8,35.6,27.4,325.05491815963336
Audi,A3,1996,1.6,4,Manual,Gasoline,22.4,39.9,30.9,287.2578346526992
Audi,A3,1996,1.8,4,Automatic,Gasoline,17.8,35.1,25.8,343.9534599131004
Audi,A3,1996,1.8,4,Manual,Gasoline,20.1,37.3,28.3,313.71579310755317
Audi,A3,1996,1.8,4,Automatic,Gasoline,18.2,35.6,26.4,336.3940432117136
Audi,A3,1996,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,1996,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,1996,1.8,4,Manual,Gasoline,20.3,34.6,27.4,325.05491815963336
Audi,A3,1996,1.8,4,Manual,Gasoline,18.7,35.1,26.4,336.3940432117136
Audi,A3,1996,1.9,4,Automatic,Diesel,26.7,49.0,37.9,234.3419177429915
Audi,A3,1996,1.9,4,Automatic,Diesel,26.7,50.0,37.9,234.3419177429915
Audi,A3,1996,1.9,4,Manual,Diesel,36.2,58.8,48.0,185.20570918397718
Audi,A3,1996,1.9,4,Manual,Diesel,36.2,57.4,48.0,185.20570918397718
Audi,A3,2000,1.6,4,Automatic,Gasoline,21.0,37.9,29.4,302.3766680554729
Audi,A3,2000,1.6,4,Manual,Gasoline,24.5,44.4,34.6,257.0201678471519
Audi,A3,2000,1.8,4,Automatic,Gasoline,19.8,34.6,27.0,328.83462651032676
Audi,A3,2000,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,2000,1.8,4,Automatic,Gasoline,18.5,34.6,26.4,336.3940432117136
Audi,A3,2000,1.8,4,Manual,Gasoline,22.2,38.6,30.2,294.8172513540861
Audi,A3,2000,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Audi,A3,2000,1.8,4,Manual,Gasoline,19.8,34.1,27.0,328.83462651032676
Audi,A3,2000,1.8,4,Manual,Gasoline,18.2,31.8,25.3,351.5128766144873
Audi,A3,2000,1.8,4,Automatic,Gasoline,18.1,35.1,26.1,340.17375156240706
Audi,A3,2000,1.8,4,Automatic,Gasoline,18.1,35.1,26.1,340.17375156240706
Audi,A3,2000,1.9,4,Manual,Diesel,36.2,56.0,47.0,188.98541753467057
Audi,A3,2000,1.9,4,Manual,Diesel,36.2,58.8,48.0,185.20570918397718
Audi,A3,2000,1.9,4,Manual,Diesel,34.1,56.0,46.1,192.76512588536397
Audi,A3,2000,1.9,4,Manual,Diesel,36.2,57.4,48.0,185.20570918397718
Audi,A3,2000,1.9,4,Manual,Diesel,29.8,48.0,39.2,226.78250104160466
Audi,A3,2000,1.9,4,Automatic,Diesel,27.7,47.0,37.3,238.1216260936849
Audi,A3,2000,1.9,4,Automatic,Diesel,26.1,47.0,36.2,245.68104279507176
Audi,A3,2000,1.6,4,Automatic,Gasoline,21.6,37.9,29.8,298.5969597047795
Audi,A3,2000,1.6,4,Manual,Gasoline,24.5,44.4,34.6,257.0201678471519
Audi,A3,2000,1.8,4,Automatic,Gasoline,19.8,34.6,27.0,328.83462651032676
Audi,A3,2000,1.8,4,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
